index,key_hex,context_hex,message_hex,tag_bytes,frame_hex,full_output_hex,tag_hex
1213,9f4964d2f1ab5ccd540c8ec341827407a40044c1ed1592ad0b822b966b9720c6,6f605f0067e945aae7d8875d4cfb,0812e097b0c30f01428813ab330530e03c3bb72b938eacd10e72c506899ae44d111decb31df5b042c341ff9c3502ced05b03bf35b5d6feacb3ab065ff24da71d946ccdae40556a991a4b9fcc63e36611adc5537628df09bcbbddf02e63ef5d7fd9c173e2727720f5454fad869b5faf,24,5056432d4d41432d300001c11800000000000000000e000000000000006f6f605f0067e945aae7d8875d4cfb0812e097b0c30f01428813ab330530e03c3bb72b938eacd10e72c506899ae44d111decb31df5b042c341ff9c3502ced05b03bf35b5d6feacb3ab065ff24da71d946ccdae40556a991a4b9fcc63e36611adc5537628df09bcbbddf02e63ef5d7fd9c173e2727720f5454fad869b5faf,c1c81d2c6966ed046b16499148713fa7b155729eb595c9ee2af81c3daaeab226,c1c81d2c6966ed046b16499148713fa7b155729eb595c9ee
1214,d06a6f8c443a459b47b3b7fe37c9f22195f83d3fdc8ba8bc2af5d395e2b95508,73cbbc59f2fbbee0e73f245c147329272aa58377acd194588d69356fb4b24f,f879373e76e07246c05917a115111f689b5de6e1d4596ac1452bd5aed9bf2d06c03737bc3173b2d9236d4b07268bb19f794b1ef6a386747ab05e7a33911d82f136a9fba86c3563d02c,32,5056432d4d41432d300001c12000000000000000001f000000000000004973cbbc59f2fbbee0e73f245c147329272aa58377acd194588d69356fb4b24ff879373e76e07246c05917a115111f689b5de6e1d4596ac1452bd5aed9bf2d06c03737bc3173b2d9236d4b07268bb19f794b1ef6a386747ab05e7a33911d82f136a9fba86c3563d02c,a840ebfcf2685474a034cf6bffaa9ebb5c0e44a33ea3c5476028d12860b7df61,a840ebfcf2685474a034cf6bffaa9ebb5c0e44a33ea3c5476028d12860b7df61
1215,b0790690358e9f65af0a8dd1772e8b5f3f5299e8be9ef60cb338529d3f144dfd,99de6e6fd3370be6d6800e79e1b7cbdce8839acdad4bdbebdc6fab8e46f0f98721cb7132fcb9cc9387,5dc79b71b5c60b02,16,5056432d4d41432d300001c110000000000000000029000000000000000899de6e6fd3370be6d6800e79e1b7cbdce8839acdad4bdbebdc6fab8e46f0f98721cb7132fcb9cc93875dc79b71b5c60b02,77a60964d4a44893c27ce59e1c1eb7eb493c5b3c38b03ef634f7061c2b0814af,77a60964d4a44893c27ce59e1c1eb7eb
1216,a0fef990e68557e99129e437921a8561b841d377d94f4150c8f5cafeb7912c73,12faa2969d45046a,4a79235e8c710a7979cea2d4042d1c89e5e664497bc77ad89774c89e702ae376f6292a9017d16f575002fae01724ecfe3d4b7999ef4bfc64f214048ac9df8b34fdeb8fc5fa83bf,24,5056432d4d41432d300001c118000000000000000008000000000000004712faa2969d45046a4a79235e8c710a7979cea2d4042d1c89e5e664497bc77ad89774c89e702ae376f6292a9017d16f575002fae01724ecfe3d4b7999ef4bfc64f214048ac9df8b34fdeb8fc5fa83bf,8369f5ff678d48131847b9b70bcca72f68d85af5e2559740ba57b1e0b1620258,8369f5ff678d48131847b9b70bcca72f68d85af5e2559740
1217,b623478db7c509a7ca80bc4e451d68c1f885a0bb5ceceb644217d7ba1d8fcfa0,370920f5a082de32f47109e0a06b3d574d0dbb0dab0c9ca7e368cdd959dd4a831ac3e61749ea357c5c6a5d384a8afb52ab,eece0d8d945f9c13eb1d97f1b88689768c46fc0bf50d991ffa0caea9878616296f15daec2dba1dab1e3188e4dd63f074f1fc99090ad32085948f8fdd581dad53708d8399041366566da9c1d46f29de3997d686b69785589d2152ef16da73937eef7a391d0ec158df5451fe4ecdac6be2a82816a624bb10b01ea0c515ef83379644,32,5056432d4d41432d300001c1200000000000000000310000000000000081370920f5a082de32f47109e0a06b3d574d0dbb0dab0c9ca7e368cdd959dd4a831ac3e61749ea357c5c6a5d384a8afb52abeece0d8d945f9c13eb1d97f1b88689768c46fc0bf50d991ffa0caea9878616296f15daec2dba1dab1e3188e4dd63f074f1fc99090ad32085948f8fdd581dad53708d8399041366566da9c1d46f29de3997d686b69785589d2152ef16da73937eef7a391d0ec158df5451fe4ecdac6be2a82816a624bb10b01ea0c515ef83379644,4540c88e656385630dac7c55f8bfda610a6e1136279beff94ff54c3c7c914d70,4540c88e656385630dac7c55f8bfda610a6e1136279beff94ff54c3c7c914d70
1218,c6ded7f7f4a556cba6c56b0697721aef5a8f322d755bbab3982f517b6a050259,d711c63c23458f40270b55a26554495d591ed322696f2ff21f0d2208f77b7d4896a05e206c60b65b464fb3dde19a532039ffaa579b7107bca1822e124124c79841998b522c59fe0631b3efede68996,7ddb0e64582d0b02d4a528666194b322129da706ca6f35e2fa825dc6a61fcdd119fe02b89bbb745b6a520ed0e31444d23ccdfa42c357f04bc9ec9ca3f5a04d469c39a7c67acebd1f45b3e3d5b34305db7fd8ad60407244a6037e7163be07b2cb05b1c143b1d77c077bae87ca962b00f549fff12f30759d266146b3beaa65dbd04ad418e62f1bc12f884e987c1fb4be48ff511672b4606bf1fcf7b1c5e01ddac6,16,5056432d4d41432d300001c11000000000000000004f00000000000000a0d711c63c23458f40270b55a26554495d591ed322696f2ff21f0d2208f77b7d4896a05e206c60b65b464fb3dde19a532039ffaa579b7107bca1822e124124c79841998b522c59fe0631b3efede689967ddb0e64582d0b02d4a528666194b322129da706ca6f35e2fa825dc6a61fcdd119fe02b89bbb745b6a520ed0e31444d23ccdfa42c357f04bc9ec9ca3f5a04d469c39a7c67acebd1f45b3e3d5b34305db7fd8ad60407244a6037e7163be07b2cb05b1c143b1d77c077bae87ca962b00f549fff12f30759d266146b3beaa65dbd04ad418e62f1bc12f884e987c1fb4be48ff511672b4606bf1fcf7b1c5e01ddac6,3078a9defaa24539ec53a5bf582d0589053547c7c8610829559e86190a62b429,3078a9defaa24539ec53a5bf582d0589
1219,d36a91982b534589ddfa924e9210400284f164046b68fde0cab8b5ccc1b65fa1,149b47685e120c7b065402d075ace262e5b2a9d677fc154258fe29937a96b607ac6f7a9a9fbc8fc48f6c6e01e621d1a4bce6335eee9c83075327c646de0d,4fcf2f84b2a026a765f95e7eaf1f471aadf1b687984971770f51de1d63029bdcf9b63bed15f6dfd9f8168486035dbb919c7131d7b97eba65a7b253b8983db44b9ea5001932e6e9406436c61acaa1809a8c09bc8ca3579780b0bb740f06129d11b61e8e02018953d2503cea38cf1b00ac15fce9696384922fd2bc,24,5056432d4d41432d300001c11800000000000000003e000000000000007a149b47685e120c7b065402d075ace262e5b2a9d677fc154258fe29937a96b607ac6f7a9a9fbc8fc48f6c6e01e621d1a4bce6335eee9c83075327c646de0d4fcf2f84b2a026a765f95e7eaf1f471aadf1b687984971770f51de1d63029bdcf9b63bed15f6dfd9f8168486035dbb919c7131d7b97eba65a7b253b8983db44b9ea5001932e6e9406436c61acaa1809a8c09bc8ca3579780b0bb740f06129d11b61e8e02018953d2503cea38cf1b00ac15fce9696384922fd2bc,767dae8e7d626cb7a16097be9f15d3749e8934ba9c81e97d92d6a04efb2cf92e,767dae8e7d626cb7a16097be9f15d3749e8934ba9c81e97d
1220,25af5da89ae090f21e6bb9da0ac6083c93e1e71094fcb5a2290162a623abd85f,706488c94521d3e532f8c2c2bc58,5f25ecfbc5ec121a4ae8422169a695581e4cec98490c2dff67ccecd13e6afe2322dec374e24c978cd5bbbb000f52c0746a80a251d95c260e1e86005340e2ae6396de997bca15f8f16e30f8b5b6efb5a354d56b8178fad4e21bb050275d111e56e1876e96c7e7aad71f0f8b3f94da9dbfaa62e817745aabd50e930095a5e1280b61,32,5056432d4d41432d300001c12000000000000000000e0000000000000081706488c94521d3e532f8c2c2bc585f25ecfbc5ec121a4ae8422169a695581e4cec98490c2dff67ccecd13e6afe2322dec374e24c978cd5bbbb000f52c0746a80a251d95c260e1e86005340e2ae6396de997bca15f8f16e30f8b5b6efb5a354d56b8178fad4e21bb050275d111e56e1876e96c7e7aad71f0f8b3f94da9dbfaa62e817745aabd50e930095a5e1280b61,a0896f5ee65195fd5f000ca8347c72469ddc688d6a5b67dc9bcd57eb29144a27,a0896f5ee65195fd5f000ca8347c72469ddc688d6a5b67dc9bcd57eb29144a27
1221,cfd1d08bdc953ebec4a0c99ddaad1c49b2e65d9297f534fd1f35fd9dce986421,443e7e26b40e4d7e2b5f697231a7d23efc63d8f99d6867481adca789685212463da539dca0b7c438e54980f85bd9cebb8cba9068f4f136a18a1cb98637f0ffbdf2210f5e80e47c8ea69ab1a1,40108b7590804baba0d570c97cb1ffd2cc7b370e434769cd05ec48b56cad7ee3096c1569dc4354e8,16,5056432d4d41432d300001c11000000000000000004c0000000000000028443e7e26b40e4d7e2b5f697231a7d23efc63d8f99d6867481adca789685212463da539dca0b7c438e54980f85bd9cebb8cba9068f4f136a18a1cb98637f0ffbdf2210f5e80e47c8ea69ab1a140108b7590804baba0d570c97cb1ffd2cc7b370e434769cd05ec48b56cad7ee3096c1569dc4354e8,ae0c0437ef3010618c578aad503d939b2ff129a51e106d07009545ffd832044e,ae0c0437ef3010618c578aad503d939b
1222,cfa979b16ac6a55ee01d3806a692f21ccce0deed2e80cccfd1ed3d68b9c933a6,fa5a8e0e1d42fafb1bf1761d724f316ec48ebebf5ea1ec9c97315adcd2253161e64634451a99404385b9ae53f8966c8a6d74,98233256f2550876,24,5056432d4d41432d300001c1180000000000000000320000000000000008fa5a8e0e1d42fafb1bf1761d724f316ec48ebebf5ea1ec9c97315adcd2253161e64634451a99404385b9ae53f8966c8a6d7498233256f2550876,6850c04dc714dec5214ea2aa84f2e45d616b11bb3b45d11a5711f82e99897e23,6850c04dc714dec5214ea2aa84f2e45d616b11bb3b45d11a
1223,4687fc1470339327a9616d8998bfe50984b0a452b580c71a60a763874f6da29e,9715656727546a0f691cefe202610a6831eda2be65490452215eaaec36297c95346586d29501408297a42e5281a5468aaa55352bfe1828c7f165ceaa0f4c3de51455c660e6055b0451bacf749171,09ac91b7989d8acfee129d2bdbb9b641b48085db0e4688578a5479ffe59c3bd3aff992bb49f1f6ce8a6316c00e4b48fae1aca68f36f388da980d90a792caec5275ed57a3a27cff92238965334126e9cc,32,5056432d4d41432d300001c12000000000000000004e00000000000000509715656727546a0f691cefe202610a6831eda2be65490452215eaaec36297c95346586d29501408297a42e5281a5468aaa55352bfe1828c7f165ceaa0f4c3de51455c660e6055b0451bacf74917109ac91b7989d8acfee129d2bdbb9b641b48085db0e4688578a5479ffe59c3bd3aff992bb49f1f6ce8a6316c00e4b48fae1aca68f36f388da980d90a792caec5275ed57a3a27cff92238965334126e9cc,7f5b199bbc07cf2135e9fdb029da8942c9fbc80090a0c3db34e2e3087ceaffe5,7f5b199bbc07cf2135e9fdb029da8942c9fbc80090a0c3db34e2e3087ceaffe5
1224,0c029621e383d53c228b8d29a1c5d57237a188b1275176110c342f3f93531b7f,2140ceb99f6da87a6935f4a55a4d708694ef0638307d7212b677309a03cbdcfd44,0ac2350d8bb84551b88b1a331e51642a998a1f80c26c7c007a7f2a4c1128,16,5056432d4d41432d300001c110000000000000000021000000000000001e2140ceb99f6da87a6935f4a55a4d708694ef0638307d7212b677309a03cbdcfd440ac2350d8bb84551b88b1a331e51642a998a1f80c26c7c007a7f2a4c1128,3d0aebea56c6c15b73d31a9fb42bae784a439adf8b45cec9147fe7e5aade6570,3d0aebea56c6c15b73d31a9fb42bae78
1225,1b6201a263ee2787f7cc5e35ac6e481dea247c2659fd61ee3061a89c74649014,1312b82fe05d198a2b146aa0a735acee8edc18fc3f196c27fa56bec0656f7ab29ddb42c578,e1eb65dee00dad0d4415cd6d4592e67f58f8e477dede4663bbc004290e5e1b2f86be72d24d4c4d3fba39756c603fde05c42557ba340663532723d2e63f8c7aad1bcfd9642045e07412135eb05c263d9bafd5f09082abb83d8c46c9bf1c2cdc85c1ce000b8e85ee273e0723d3e11a6cdc3e824eb5c80964fcf8aff453dfe4b520473268459bd8e581ff54b3629faa4c3e6be99b50160cc382c6c0a0c6e67381a7db9ef739f1a2acec8fbdf0e50b9a0aecd3f96828390cd722cc,24,5056432d4d41432d300001c11800000000000000002500000000000000b91312b82fe05d198a2b146aa0a735acee8edc18fc3f196c27fa56bec0656f7ab29ddb42c578e1eb65dee00dad0d4415cd6d4592e67f58f8e477dede4663bbc004290e5e1b2f86be72d24d4c4d3fba39756c603fde05c42557ba340663532723d2e63f8c7aad1bcfd9642045e07412135eb05c263d9bafd5f09082abb83d8c46c9bf1c2cdc85c1ce000b8e85ee273e0723d3e11a6cdc3e824eb5c80964fcf8aff453dfe4b520473268459bd8e581ff54b3629faa4c3e6be99b50160cc382c6c0a0c6e67381a7db9ef739f1a2acec8fbdf0e50b9a0aecd3f96828390cd722cc,5c40ae15c5c24d432bb52739380f9369b4cbe08bcc661c93e7501ab2a641a2e7,5c40ae15c5c24d432bb52739380f9369b4cbe08bcc661c93
1226,6d02a335487b2d0ca3e3150e91da19e7834773253e2652dd3a62f19295468e8b,613dcc8e,4d2aa1c04b1799588420a8b9d326898ecbfd932cd7d0ef6224b0b47b7c3781cd45428fa40bb6a498513297e2d30228cb9d65b7d654a5bd0ebdc1ff9690a3cc158374c1f190e4fada1ae53dfc8c2486cccd82df719cec4b5c,32,5056432d4d41432d300001c1200000000000000000040000000000000058613dcc8e4d2aa1c04b1799588420a8b9d326898ecbfd932cd7d0ef6224b0b47b7c3781cd45428fa40bb6a498513297e2d30228cb9d65b7d654a5bd0ebdc1ff9690a3cc158374c1f190e4fada1ae53dfc8c2486cccd82df719cec4b5c,f3988361dd5bf69aa72505db2ee4618ccc307a7342f3c02adc6a4527247c40c3,f3988361dd5bf69aa72505db2ee4618ccc307a7342f3c02adc6a4527247c40c3
1227,fe4a984f44083e1470b076062b13b028ae6379bed6cb95910466dcb5cf79cffd,a3643beb326b4d1d334d,656d1bdd68bbd536da3065dec06d12fc700639762ba4cb5c05a0430bc18ae1742aecf22c15be059dd7268776e2c0d22f388f582b761e460379b365c96b5bb4a5d9c21f6691553f58f1336f9dad53,16,5056432d4d41432d300001c11000000000000000000a000000000000004ea3643beb326b4d1d334d656d1bdd68bbd536da3065dec06d12fc700639762ba4cb5c05a0430bc18ae1742aecf22c15be059dd7268776e2c0d22f388f582b761e460379b365c96b5bb4a5d9c21f6691553f58f1336f9dad53,dfb3a3d74ac87ee10b1c387ff00287e32975541f26b6a1e8580725e5bf31448c,dfb3a3d74ac87ee10b1c387ff00287e3
1228,d0062f29e29ae82d3ca350eb110680ebfd77be2b50b3f08001f5a41b2b961dd5,8c900f8f6006,5405fc78c604c12687c05e22a3aa3f3fb776e1e5a69a7a7ad36571d2e28cba8b2b1a1ccb44c9b22dadd3acd0949815f5c9324b5a2a2d842b0f96c41970ade9b3e10b74fbc8ed18b122704f,24,5056432d4d41432d300001c118000000000000000006000000000000004b8c900f8f60065405fc78c604c12687c05e22a3aa3f3fb776e1e5a69a7a7ad36571d2e28cba8b2b1a1ccb44c9b22dadd3acd0949815f5c9324b5a2a2d842b0f96c41970ade9b3e10b74fbc8ed18b122704f,a61b73f2784ea493fba2094657502b0c01c6a92b8154123970ac2f3352751e7b,a61b73f2784ea493fba2094657502b0c01c6a92b81541239
1229,a4017a077695ef38235ebfacf83ccad5524c000690cb0c336b2c43f1ea5c0fc9,d42f95b8898348b437147a74cebbf7cce335a736b6690068ea2f37ec295966b57dc34a22b70664b2ddc860eb7b7934c8c0de83ef817db554914585e660eb34a4d4c207f614a5220e9a9a11f9e84cfd859b572d56c0f3ea32a2750a902c,c425cc64b6960c1c622feebd46429682e0fd0d4e9f23b57996b58edbadc675fe7e438c497d9c,32,5056432d4d41432d300001c12000000000000000005d0000000000000026d42f95b8898348b437147a74cebbf7cce335a736b6690068ea2f37ec295966b57dc34a22b70664b2ddc860eb7b7934c8c0de83ef817db554914585e660eb34a4d4c207f614a5220e9a9a11f9e84cfd859b572d56c0f3ea32a2750a902cc425cc64b6960c1c622feebd46429682e0fd0d4e9f23b57996b58edbadc675fe7e438c497d9c,855a1c57a6dfc6e2934452c0704b62043569fc0dd8ee36bb6acf2c0713a4f97d,855a1c57a6dfc6e2934452c0704b62043569fc0dd8ee36bb6acf2c0713a4f97d
1230,a1acea1af596e8aa3fb7f15b8a39deb79a268be22ad0cbd08306b5b84de87ec4,4e5359d351713d3e43298287a0708c5b0883c49bfd50fc3f43af312e803a262869dffc51,d5de6ff414e29737d9151c991c359113d0e7bbdfd4ed74ee2a797e28ed7243b4e2b11cc7144251012e4a712b8ae4c34b2c5357ec8dbf567891b1a0904d92e63c0c5bcc0f6ca03d6a084f,16,5056432d4d41432d300001c110000000000000000024000000000000004a4e5359d351713d3e43298287a0708c5b0883c49bfd50fc3f43af312e803a262869dffc51d5de6ff414e29737d9151c991c359113d0e7bbdfd4ed74ee2a797e28ed7243b4e2b11cc7144251012e4a712b8ae4c34b2c5357ec8dbf567891b1a0904d92e63c0c5bcc0f6ca03d6a084f,7b013651b4570f6146b178f6e911a2d5b7f8f39052dd7b5edd2d2648be0239b1,7b013651b4570f6146b178f6e911a2d5
1231,a9abcf2019995a81f0e0fb901c01f5c2fb966871e97276f9a35aa23d810bbcfd,b636c01cbd2837292eec47446ace627c5e76d8c37cb9e5cc7a6a,bcac6ef0b554c11113de0c9c2e245043c616cf28c303dbb9cea5196f6f,24,5056432d4d41432d300001c11800000000000000001a000000000000001db636c01cbd2837292eec47446ace627c5e76d8c37cb9e5cc7a6abcac6ef0b554c11113de0c9c2e245043c616cf28c303dbb9cea5196f6f,03fa6a9702bd59225b27b177a2f61f43462d1d340b9a9e5153091e85b94ce5fa,03fa6a9702bd59225b27b177a2f61f43462d1d340b9a9e51
1232,26bd3023e7512c7d092538383a400e5957163c65a5fbfa9f15fa0f58fc4dad8a,caa93bd26c01cd02137b193ba3888322fe729030d237d4a9d479c4dc1bb62a17e7c9ad9ebdc944064b9f,5cd84928b4a42e07fb6ed45838d757e0fa9ac9ff0602736a6ae9f1b1ad97afa93424d2a735d13c5087d2045d1f028c562e2024592bb36023e78413f9dfce954179b0eb80026ffcda29d6afa597cd890a4bb55f2a6f5583321e0e715c4c99727bec09aa7d316a173bb2ccaeecd5d7971447b8f72525496501b82074cd31b47a7c0897e73057f4b4681e07feb6b88204b0eb9d441aaa1b466a1fab546380662728166c4272c3f435979c2e6d151a45ee,32,5056432d4d41432d300001c12000000000000000002a00000000000000afcaa93bd26c01cd02137b193ba3888322fe729030d237d4a9d479c4dc1bb62a17e7c9ad9ebdc944064b9f5cd84928b4a42e07fb6ed45838d757e0fa9ac9ff0602736a6ae9f1b1ad97afa93424d2a735d13c5087d2045d1f028c562e2024592bb36023e78413f9dfce954179b0eb80026ffcda29d6afa597cd890a4bb55f2a6f5583321e0e715c4c99727bec09aa7d316a173bb2ccaeecd5d7971447b8f72525496501b82074cd31b47a7c0897e73057f4b4681e07feb6b88204b0eb9d441aaa1b466a1fab546380662728166c4272c3f435979c2e6d151a45ee,be1b0caadb82e4e9fd7c9a067413bcf33444ea6a77f1c34861c5e84d74173547,be1b0caadb82e4e9fd7c9a067413bcf33444ea6a77f1c34861c5e84d74173547
1233,77d52ce4c43bf4348b1e735a600076d4c2721812584d6be2acbea643a330d811,e8885e6a24aaa5cf9c8dbb47ab9db09775e86a3a65faad021d4e530b386acb2b26fae780f0051d3420139b5d3b84fc9101cf5b82ac6e6f6a1f2d0aaff76fb3e13fef738fb44d25ff0424c762b6f2817cb87a7447ffab31ba7346,86064c521846cf,16,5056432d4d41432d300001c11000000000000000005a0000000000000007e8885e6a24aaa5cf9c8dbb47ab9db09775e86a3a65faad021d4e530b386acb2b26fae780f0051d3420139b5d3b84fc9101cf5b82ac6e6f6a1f2d0aaff76fb3e13fef738fb44d25ff0424c762b6f2817cb87a7447ffab31ba734686064c521846cf,2cb5faa93e11e0f6c6930d5fbf2df43aabf62fcbcedddc3e61345e843cd9e0c6,2cb5faa93e11e0f6c6930d5fbf2df43a
1234,57b558bb541b2e8f411ce8f2d751af9a31d668c08fb2b3aca9faf80933d3a78b,0451de2c38bb9198e5e1280573049af84041397a2a41d97dbd9d637d4501e83c670cdea5b3bf8aef2b99ccc784f6463db0d46096e4e993e110bc517785db1d673b025791f97ebf437ef45ccd8580bcd0bb49483e6ee76496f531eb556234,21ff87d6235322b640647afb70d62517c231e40d94b23902021afff5c1cfd3ca18957214b30089bf5df6aea5b34585261183bccf456ec1cc92,24,5056432d4d41432d300001c11800000000000000005e00000000000000390451de2c38bb9198e5e1280573049af84041397a2a41d97dbd9d637d4501e83c670cdea5b3bf8aef2b99ccc784f6463db0d46096e4e993e110bc517785db1d673b025791f97ebf437ef45ccd8580bcd0bb49483e6ee76496f531eb55623421ff87d6235322b640647afb70d62517c231e40d94b23902021afff5c1cfd3ca18957214b30089bf5df6aea5b34585261183bccf456ec1cc92,1742cf369d37568bbb950832116c4a3b1643b9efaf4846df8d90dcf42f1ec06c,1742cf369d37568bbb950832116c4a3b1643b9efaf4846df
1235,e689d373abd5562bdf602c1a11fde93846ef49c095aec8dd8356052a8a9544c3,ea58a451e194bd7805,51541a01bb2303875c,32,5056432d4d41432d300001c1200000000000000000090000000000000009ea58a451e194bd780551541a01bb2303875c,46d8c739dbfa7a9ed726e50d7774f1a42e2b28e5793c5d3a2d00face31ee3fd3,46d8c739dbfa7a9ed726e50d7774f1a42e2b28e5793c5d3a2d00face31ee3fd3
1236,e46ebe5eb86fea9649165146c99fe9003fbfbac935acbc547a284ebaf509dcc0,75b242962866de5e42ffd0c2,8d86cc9629b1a9432d9057ee547d0a342d471ec54897c384780ac1d3c1ae2151f27db243aa929fd8d17552ea9fd9d57552665ba86164520685c4a76e97fcc9917cbb72c6ce4e7b0d6673f6e70b549c2bd056b5ab2a5baff95ca0b1e79b98d21156c9940b855f,16,5056432d4d41432d300001c11000000000000000000c000000000000006675b242962866de5e42ffd0c28d86cc9629b1a9432d9057ee547d0a342d471ec54897c384780ac1d3c1ae2151f27db243aa929fd8d17552ea9fd9d57552665ba86164520685c4a76e97fcc9917cbb72c6ce4e7b0d6673f6e70b549c2bd056b5ab2a5baff95ca0b1e79b98d21156c9940b855f,ed4f8928702dedf6e9c883027240fe57b2010a8f07d0a0441fefcaab79047646,ed4f8928702dedf6e9c883027240fe57
1237,8c6db5eb745849f93ddbceb105af3121ecb5bc14143bb87b6f9368325a490150,84ba32d640f4e334753b3541a0f17582642744f7625336ff36a05432f66a2e2098218e79dd8bc727a12d915e99e48d5ab5e828e2df95bedaa87991,7c69d910067134fd781777a7a7afdd9e722775ee97cadc233ac64fddc5fd979df8d5c3b0d0a63ae4569bdf,24,5056432d4d41432d300001c11800000000000000003b000000000000002b84ba32d640f4e334753b3541a0f17582642744f7625336ff36a05432f66a2e2098218e79dd8bc727a12d915e99e48d5ab5e828e2df95bedaa879917c69d910067134fd781777a7a7afdd9e722775ee97cadc233ac64fddc5fd979df8d5c3b0d0a63ae4569bdf,af09ee450aa16692ecb3a6119c6ede2f8dcb8a236c4011e7a67b874e30775d0f,af09ee450aa16692ecb3a6119c6ede2f8dcb8a236c4011e7
1238,d70f78e1798ede6ccc05da1d70175d77d25b72f9adb3a8ac454929840da70067,991ce329b1209e80e6f2c5a26d6fe60f14a709d5350f22c625f379c91e721a927e8c636c346a889013cc50f238424aab6f16bea6804c656b45dd56e3b97dc909971d26dabab7ce71e0878f7b7f975c6357f4acac5586442bd9c4d68970,2c1f1ac82492846b506cd4c767a506ab9f56e468f32ac87811873d28a4ce0fbc67980a3a8080f9086cc0f47d2db83c242e46dfc28c03a01bd9c57b181202110f3cd4df2a0f4535321220a27fac731fef529c28b55ffbe869b7825b4e809fac52c66191458d1c262bbe9f20267758b046aa72b69115f9561fc31fa2465ecf20baa46b88d1abc9901d1878fae17d334e3f7e88810b4678,32,5056432d4d41432d300001c12000000000000000005d0000000000000096991ce329b1209e80e6f2c5a26d6fe60f14a709d5350f22c625f379c91e721a927e8c636c346a889013cc50f238424aab6f16bea6804c656b45dd56e3b97dc909971d26dabab7ce71e0878f7b7f975c6357f4acac5586442bd9c4d689702c1f1ac82492846b506cd4c767a506ab9f56e468f32ac87811873d28a4ce0fbc67980a3a8080f9086cc0f47d2db83c242e46dfc28c03a01bd9c57b181202110f3cd4df2a0f4535321220a27fac731fef529c28b55ffbe869b7825b4e809fac52c66191458d1c262bbe9f20267758b046aa72b69115f9561fc31fa2465ecf20baa46b88d1abc9901d1878fae17d334e3f7e88810b4678,cef32c55cee01f4fa402fd29b4317ff8b4870e5554112ca5824b99c142b4d4c4,cef32c55cee01f4fa402fd29b4317ff8b4870e5554112ca5824b99c142b4d4c4
1239,b634cced0585d2479c5bd69d914a0821b9672d1e07e463e8b4b29aeac2e76fe7,,7dbed0bc0fae7b779c5d86aa2daecc8816a573f3688662624bb73186fb00bb5f9d621b9de72a20f49f719ab66967e16c089612eeab063e91ea95e64ab9daaadba8df965ed3d6b19b53a82724a46973a4bb6f5a3b47a99d8e518ee747494129ef15778963db5c117b280f03bc50a1a99f58f018adcd467558a5,16,5056432d4d41432d300001c11000000000000000000000000000000000797dbed0bc0fae7b779c5d86aa2daecc8816a573f3688662624bb73186fb00bb5f9d621b9de72a20f49f719ab66967e16c089612eeab063e91ea95e64ab9daaadba8df965ed3d6b19b53a82724a46973a4bb6f5a3b47a99d8e518ee747494129ef15778963db5c117b280f03bc50a1a99f58f018adcd467558a5,b5a8b3b79ada85d9c05f8215038da954717835f8bbc100e893df91da410eaf2f,b5a8b3b79ada85d9c05f8215038da954
1240,e93dae6c834e79cdd940ab5c2119770c94d557021ad37c04f611f2d2634c1a59,efca1af4ca678e5328da55f8cbebb55e9b5ec5400364adc3473294628f29584769cbcc0d1d7c9584481c4aeb7a5f0bedc0bebd5d56eaa6abd31ee87670,f026ea949dfa1638aee53bf340b690a8098066210063a03bdd9a4ce5d912d80139b84f3d21c037374f8cc5237c7a,24,5056432d4d41432d300001c11800000000000000003d000000000000002eefca1af4ca678e5328da55f8cbebb55e9b5ec5400364adc3473294628f29584769cbcc0d1d7c9584481c4aeb7a5f0bedc0bebd5d56eaa6abd31ee87670f026ea949dfa1638aee53bf340b690a8098066210063a03bdd9a4ce5d912d80139b84f3d21c037374f8cc5237c7a,e687a3ef20f2ba4d54cfb52c107a84162af506e388df37fcfcbfcff6d30d520c,e687a3ef20f2ba4d54cfb52c107a84162af506e388df37fc
1241,3ac3d89109897ce3b43da07bb356b2c1effc931c9ed2586379564dcbb273b2cd,b4a0132acd6225d43d3d9e1cfc95d4896b420895851416eebcdd1a35ea091f48e17472169ae4a054da719e9cbc0e2b24654103f4314d60d1a10bfb2c5647563aa6b6a77676c01770281333b7d1df3a093c9eae27c66876d201a5680d53ed,a408a92b55480c75beda1ce3eee9a30f9ebd5724,32,5056432d4d41432d300001c12000000000000000005e0000000000000014b4a0132acd6225d43d3d9e1cfc95d4896b420895851416eebcdd1a35ea091f48e17472169ae4a054da719e9cbc0e2b24654103f4314d60d1a10bfb2c5647563aa6b6a77676c01770281333b7d1df3a093c9eae27c66876d201a5680d53eda408a92b55480c75beda1ce3eee9a30f9ebd5724,635b0d747ed41fe52a960c1811022548c87c9f74509e3b1944aec7954684cdd4,635b0d747ed41fe52a960c1811022548c87c9f74509e3b1944aec7954684cdd4
